permutation,ap_increment,auc_increment,log_loss_improvement,null_plus_ap,null_plus_auc,null_plus_log_loss
227,0.001453332893716186,0.00019194720932969034,0.00010459460127162923,0.5516931683616074,0.8986138298828948,0.1430571978849444
228,1.4213168686438848e-05,0.00018157168450116945,0.00010175655507682624,0.5502540486365777,0.8986034543580663,0.1430600359311392
229,-0.03621754202511207,0.00043750129694064555,-0.005753125630099387,0.5140222934427792,0.8988593839705058,0.1489149181163154
230,0.003998942146328788,0.0002784099162350673,0.00025000735982519395,0.55423877761422,0.8987002925898002,0.14291178512639083
231,-0.0019158996897158387,-0.00017465466794863715,-0.00010570478175034315,0.5483239357781754,0.8982472280056165,0.14326749726796636
232,-0.01032581083733497,-0.00021961527553937543,-0.0007797172955128218,0.5399140246305563,0.8982022673980258,0.14394150978172884
233,-0.001309854646288966,0.00032337052382569453,0.00016853814171816084,0.5489299808216023,0.8987452531973908,0.14299325434449786
234,-0.0032089485749118296,-0.00025074185002527116,-0.00036913831496246385,0.5470308868929794,0.8981711408235399,0.14353093080117849
235,-0.024606752614437233,-0.0001435280934626304,-0.0019535784059729333,0.525633082853454,0.8982783545801025,0.14511537089218896
236,-0.006877268011894144,0.0008352297487048688,-0.00020056882096566864,0.5433625674559971,0.89925711242227,0.1433623613071817
237,-0.0012280975308397446,-0.001309045382545615,-0.0003171532618509165,0.5490117379370515,0.8971128372910195,0.14347894574806694
238,-0.006379544062413811,-0.006593646028594913,-0.002883190489503168,0.5438602914054774,0.8918282366449702,0.1460449829757192
239,-0.007226449641788868,-0.0005585490866077958,-0.0005459399570687251,0.5430133858261024,0.8978633335869574,0.14370773244328475
240,-0.004100854015603117,-0.0005620075948842285,-0.0003650496348133747,0.5461389814522881,0.8978598750786809,0.1435268421210294
241,-0.007640061614271776,-0.005556093545731944,-0.002423128872103303,0.5425997738536195,0.8928657891278332,0.14558492135831932
242,0.0045138909519293335,0.00020923975071085454,0.00040102873466360545,0.5547537264198206,0.898631122424276,0.14276076375155242
243,-0.0027006615781246524,-0.000613885219027277,-0.0003923888847793544,0.5475391738897666,0.8978079974545379,0.14355418137099538
244,0.000851634285549574,-0.00034412157348295835,-0.00010431140137889816,0.5510914697534408,0.8980777611000822,0.14326610388759492
245,-0.01538118199794447,-0.002471104163352278,-0.001619502024859526,0.5348586534699468,0.8959507785102129,0.14478129451107555
246,-0.01373233128273843,1.5563287242947865e-05,-0.0008749872208978771,0.5365075041851528,0.8984374459608081,0.1440367797071139
247,-0.001065646779772944,-0.00020578124243442186,-0.00015151192046419792,0.5491741886881183,0.8982161014311307,0.14331330440668022
248,0.00018285463263612023,-0.00013661107691032015,-8.044065073267714e-05,0.5504226901005274,0.8982852715966548,0.1432422331369487
249,0.0011321107900080785,-0.0020111225626163742,-0.0003142281004575864,0.5513719462578993,0.8964107601109488,0.1434760205866736
250,-0.006834132686852845,-0.00028186842451105587,-0.0005871112886853824,0.5434057027810384,0.8981400142490541,0.1437489037749014
251,-0.003923814094937472,-0.0032527270337757708,-0.0012080404984822768,0.5463160213729538,0.8951691556397894,0.1443698329846983
252,-0.0007213323021419971,-0.0014646782549750936,-0.0007060699369041135,0.5495185031657492,0.8969572044185901,0.14386786242312014
253,-0.007123366944746579,-0.0011430369852875044,-0.000962672482582555,0.5431164685231447,0.8972788456882776,0.14412446496879858
254,-0.009865041716881517,-0.007077837187264291,-0.004228705962062679,0.5403747937510097,0.8913440454863009,0.1473904984482787
255,-0.0021880528329545346,0.0005101299707410689,6.630990360576017e-05,0.5480517826349367,0.8989320126443062,0.14309548258261026
256,-0.0033870285690207336,-0.0030071729461649266,-0.0012267221672377648,0.5468528068988705,0.8954147097274002,0.1443885146534538
257,-0.008080994264380581,-0.0011534125101160253,-0.0009824960944855299,0.5421588412035107,0.8972684701634491,0.14414428858070155
258,-0.005688424034139938,-0.0008525222900858109,-0.0006022334408763708,0.5445514114337513,0.8975693603834793,0.1437640259270924
259,-0.012887219101444414,-0.001564974994985202,-0.0028871841447628,0.5373526163664468,0.89685690767858,0.14604897663097882
260,-0.01667922506230235,-0.005881193323695744,-0.0029421782215335035,0.5335606104055889,0.8925406893498694,0.14610397070774953
261,0.002093853480953589,-0.00039254068934979625,2.32634824499367e-05,0.5523336889488448,0.8980293419842154,0.14313852900376609
262,-0.05698685452317653,-0.0017102323425859378,-0.004425042961738956,0.4932529809447147,0.8967116503309792,0.14758683544795498
263,-0.0035545183834307936,0.0007141819590373855,0.0001566640284508536,0.5466853170844604,0.8991360646326025,0.14300512845776517
264,-0.004995949021964874,8.473345276727162e-05,-0.00033759018613022107,0.5452438864459264,0.8985066161263324,0.14349938267234624
265,-0.023242092521525537,0.0013712985315174064,-0.000618252015857218,0.5269977429463657,0.8997931812050826,0.14378004450207324
266,0.005322269055789142,-0.0001435280934626304,0.00014368733416852963,0.5555621045236804,0.8982783545801025,0.1430181051520475
267,-0.0035579966738512603,-0.0007107234507611748,-0.0006739611080993912,0.54668183879404,0.897711159222804,0.1438357535943154
268,0.003204892836351836,0.0007729765997329663,0.00031191414396525285,0.5534447283042431,0.8991948592732981,0.14284987834225077
269,-0.008570407804222469,-0.0028446230571830267,-0.001393419449648492,0.5416694276636688,0.8955772596163821,0.1445552119358645
270,-0.0025095398827397197,-0.0006761383679990685,-0.0004776254897762011,0.5477302955851515,0.8977457443055661,0.14363941797599222
271,-0.01387864359309876,-0.0015027218460132996,-0.0013541335159887313,0.5363611918747925,0.8969191608275519,0.14451592600220475
272,-0.008262903718787906,-0.0003648726231402222,-0.0007492837066776226,0.5419769317491033,0.8980570100504249,0.14391107619289364
273,-0.026545478554181545,-0.0009078584225051811,-0.0017817829180326872,0.5236943569137097,0.89751402425106,0.1449435754042487
274,-0.0023684385433020427,-0.0006830553845513787,-0.00038951011327900686,0.5478713969245892,0.8977388272890138,0.14355130259949503
275,-0.004073287500661271,-0.0057013508933325685,-0.0036899735603159733,0.54616654796723,0.8927205317802326,0.146851766046532
276,-0.005040961244103026,-0.0011776220680497218,-0.0007894192206464035,0.5451988742237882,0.8972442606055154,0.14395121170686243
277,-0.005283130850706752,-0.000804103174218862,-0.000699563454796992,0.5449567046171845,0.8976177794993463,0.143861355941013
278,0.004930702808089604,0.002325846815751431,0.001631134004512369,0.5551705382759808,0.9007477294893166,0.14153065848170365
279,-0.00909765925161754,-0.0010600327866583381,-0.0009882362067680783,0.5411421762162737,0.8973618498869068,0.1441500286929841
280,-0.005988208680845819,0.0004824619045313838,-0.0001410244215494516,0.5442516267870454,0.8989043445780965,0.14330281690776547
281,-0.003792313243584422,-0.0007487670417994918,-0.0005597244856381522,0.5464475222243068,0.8976731156317657,0.14372151697185417
282,-0.031340821557635845,-0.0006553873183418046,-0.0026384536719649687,0.5188990139102554,0.8977664953552233,0.145800246158181
283,-0.00917911432639118,-0.0027962039413159667,-0.0015406523666696426,0.5410607211415001,0.8956256787322492,0.14470244485288566
284,0.001585137873640008,-0.0001227770438054776,7.471988482846137e-05,0.5518249733415312,0.8982991056297597,0.14308707260138756
285,-0.001834855511566924,-0.0002991609658922201,-0.0002741356464018019,0.5484049799563243,0.8981227217076729,0.14343592813261782
286,-0.007179793649164656,-0.008087721603917686,-0.00348019776676059,0.5430600418187266,0.8903341610696475,0.1466419902529766
287,-0.015143967683346138,-0.007873294090792737,-0.004145700784582096,0.5350958677845451,0.8905485885827724,0.14730749327079812
288,-0.002821215700901769,-0.0006346362686845408,-0.00030044556596234284,0.5474186197669895,0.8977872464048806,0.14346223805217836
289,-0.0012986717752822008,0.00014352809346274142,3.140401773008006e-05,0.548941163692609,0.8985654107670279,0.14313038846848594
290,-0.014933647284423701,-0.0004962959376362264,-0.0011748822462871178,0.5353061881834675,0.8979255867359289,0.14433667473250314
291,-0.001817071106126722,-0.00035449709831147924,-0.0004705184398056117,0.5484227643617645,0.8980673855752537,0.14363231092602163
292,-0.002737296373626963,-0.0007141819590373855,-0.00029813609066384195,0.5475025390942643,0.8977077007145278,0.14345992857687986
293,-0.0055941774185456206,-0.0007764351080090659,-0.0005565577839593827,0.5446456580493456,0.8976454475655561,0.1437183502701754
294,-0.002716324354538391,0.0026440295771628097,0.0008150313943361132,0.5475235111133528,0.901065912250728,0.1423467610918799
295,-0.0043946969858627005,-0.0007176404673135961,-0.00045796254581859097,0.5458451384820285,0.8977042422062516,0.1436197550320346
296,-0.007909261351467967,-0.0009078584225051811,-0.0007091699417653974,0.5423305741164233,0.89751402425106,0.14387096242798142
297,-0.004851449882795511,-0.0006726798597229688,-0.0005709085270922953,0.5453883855850957,0.8977492028138422,0.14373270101330832
298,-0.004813239434169336,-0.00045133533004537707,-0.0004079980088991797,0.5454265960337219,0.8979705473435198,0.1435697904951152
299,-0.0016245672784958032,0.0007902691411140195,8.989661227487566e-05,0.5486152681893954,0.8992121518146792,0.14307189587394115
300,-0.006587108983248879,-0.0004962959376361153,-0.0006137922368919246,0.5436527264846424,0.897925586735929,0.14377558472310795
301,0.002045945207296729,-0.0028757496316688114,-0.0006452256421439206,0.552285780675188,0.8955461330418963,0.14380701812835994
302,-0.0013068492526724373,-0.0015580579784326698,-0.0007111424343766715,0.5489329862152188,0.8968638246951325,0.1438729349205927
303,-0.009690979974830705,-0.001374757039793506,-0.0011685993851367482,0.5405488554930605,0.8970471256337716,0.14433039187135277
304,-0.04247598290309651,-0.006538309896175543,-0.00559942444495426,0.5077638525647947,0.8918835727773896,0.14876121693117028
305,-0.015057034526475332,-0.007492858180409567,-0.005643094966647111,0.5351828009414159,0.8909290244931556,0.14880488745286313
306,0.00026293177602765283,0.0009009414059528709,0.0004371065109518568,0.5505027672439189,0.899322824079518,0.14272468597526417
307,-0.0010498129527998223,0.0003683311314164328,-1.5666104618644594e-05,0.5491900225150914,0.8987902138049816,0.14317745859083467
308,-0.0031827366301032667,-0.00010202599414810276,-0.00012516907999049476,0.547057098837788,0.898319856679417,0.14328696156620652
309,-0.006054419986133097,-0.00030607798244453033,-0.0003907574196014285,0.5441854154817581,0.8981158046911206,0.14355254990581745
310,-0.0026854031141322343,-0.00039254068934979625,-0.00032581546842566644,0.547554432353759,0.8980293419842154,0.1434876079546417
311,-0.0051969471009580825,-0.0007314745004184386,-0.000546051057407404,0.5450428883669332,0.8976904081731467,0.14370784354362343
312,-0.0014861961749392805,-0.0002957024576158984,-0.00020245475250132983,0.548753639292952,0.8981261802159493,0.14336424723871735
313,-0.0008119247571084509,-0.0005689246114366497,-4.095164869410972e-05,0.5494279107107828,0.8978529580621285,0.14320274413491013
314,-0.0028868256902591094,-0.0009701115714769726,-0.0005297498836611125,0.5473530097776321,0.8974517711020882,0.14369154236987713
315,0.00022132145744047094,-0.00047900339625506216,-7.260215550458637e-05,0.5504611569253317,0.8979428792773101,0.1432343946417206
316,-0.0005532908340717402,-0.00028878544106347714,-5.1332594817932176e-05,0.5496865446338195,0.8981330972325017,0.14321312508103395
317,-0.006115301074817392,-0.0014577612384225613,-0.0008530177558773167,0.5441245343930738,0.8969641214351426,0.14401481024209334
318,-0.0014243300446206142,0.0008594393066382322,0.0003015244009178242,0.5488155054232706,0.8992813219802034,0.1428602680852982
319,0.0024283828617032155,0.0002161567672631648,0.000512718181879146,0.5526682183295945,0.8986380394408283,0.14264907430433688
320,-0.0016137214109573916,-0.0004340427886644349,-0.00015023156398805138,0.5486261140569338,0.8979878398849007,0.14331202405020407
321,-0.0010660419490666762,0.00033720455693042606,0.00023129642439742581,0.5491737935188246,0.8987590872304956,0.1429304960618186
322,-0.0033742424971108242,-0.0006415532852369621,-0.00043212093232050663,0.5468655929707804,0.8977803293883282,0.14359391341853653
323,0.0019691990726482533,-0.00034758008175905797,-0.00019430561528382961,0.5522090345405395,0.8980743025918061,0.14335609810149985
324,-0.028318913381087274,-0.0007038064342087536,-0.0026132485237894965,0.521920922086804,0.8977180762393564,0.14577504101000552
325,-0.0015924012889310113,-5.7065386557364484e-05,-0.00010142601892623726,0.5486474341789602,0.8983648172870078,0.14326321850514226
326,0.007943015613039117,0.001184539084602032,0.000878216159616918,0.5581828510809304,0.8996064217581672,0.1422835763265991
327,-0.004023763452355222,-0.000918233947333813,-0.0006153232157126154,0.546216072015536,0.8975036487262313,0.14377711570192864
328,-0.02387250016316811,-0.0007626010749043344,-0.003112242321412023,0.5263673353047231,0.8976592815986608,0.14627403480762804
329,-0.004439429085167701,-3.97728451763113e-05,-0.00032190584345392903,0.5458004063827235,0.8983821098283888,0.14348369832966995
330,-0.002019692017990793,0.0021114193026264827,0.0007442602854220715,0.5482201434499004,0.9005333019761916,0.14241753220079395
331,0.0015711897556773824,-0.00013315256863410951,-2.1702262197581534e-05,0.5518110252235686,0.898288730104931,0.1431834947484136
332,-0.005096317776178028,-0.000575841627989071,-0.0006238380237988117,0.5451435176917132,0.8978460410455761,0.14378563051001483
333,0.004354222537549912,0.0019419523970921615,0.0009660565215564298,0.5545940580054411,0.9003638350706573,0.1421957359646596
334,-0.0022264934839123507,-0.0005827586445413813,-0.0003066989273742826,0.5480133419839789,0.8978391240290238,0.1434684914135903
335,-0.021879919143077187,0.004328323107677057,5.894864806324507e-05,0.528359916324814,0.9027502057812422,0.14310284383815278
336,-0.0010276136844225014,-0.0003406630652066367,-0.0002555203836556441,0.5492122217834687,0.8980812196083585,0.14341731286987167
337,-0.001736853558972573,-0.0005343395286744324,-0.0004404106255229967,0.5485029819089187,0.8978875431448907,0.14360220311173902
338,-0.004980812485686381,-0.0001435280934626304,-0.00023584211702998292,0.5452590229822049,0.8982783545801025,0.143397634603246
339,-0.015512925167073588,-0.0002472833417489495,-0.001033676487420504,0.5347269103008176,0.8981745993318162,0.14419546897363653
340,-0.0007419294734571924,-0.0005308810203983327,-0.00033479800100796875,0.549497905994434,0.8978910016531668,0.143496590487224
341,-0.0054521392679449665,3.6314336900211686e-05,-0.0003488023884607727,0.5447876961999463,0.8984581970104654,0.1435105948746768
342,-0.00803675633187062,-0.0009631945549246623,-0.0009068970633383522,0.5422030791360206,0.8974586881186405,0.14406868954955437
343,-0.002877224404894463,-0.0005412565452268536,-0.0003408396627702093,0.5473626110629968,0.8978806261283383,0.14350263214898623
344,0.003935998004718444,-0.0002749514079586346,0.00013520852990861476,0.5541758334726097,0.8981469312656065,0.1430265839563074
345,-0.007906886837892868,-0.002069917203311844,-0.001763413005382658,0.5423329486299984,0.8963519654702533,0.14492520549159868
346,-0.004439915960960716,-0.004003223329713368,-0.0018802688041076598,0.5457999195069305,0.8944186593438518,0.14504206129032368
347,0.0025305520004321735,-0.00028532693278737753,0.00017325780185487027,0.5527703874683234,0.8981365557407778,0.14298853468436115
348,0.0004957467597848098,-0.0008352297487046467,-0.0004005312510168557,0.550735582227676,0.8975866529248605,0.14356232373723288
349,-0.019149371203319165,-0.0022566766502273294,-0.0018983396366437921,0.5310904642645721,0.8961652060233378,0.14506013212285981
350,-0.013759152518869944,-0.00017119615967242652,-0.0009532378390429974,0.5364806829490213,0.8982506865138927,0.14411503032525902
351,-0.005529388434569182,-0.00021269825898684314,-0.00045624046226422355,0.544710447033322,0.8982091844145783,0.14361803294848025
352,-0.004321182405450874,-0.0007798936162852765,-0.0005124342471111987,0.5459186530624404,0.8976419890572799,0.14367422673332722
353,-0.0011362399687959712,0.0001884887010534797,-6.133820836390358e-06,0.5491035954990953,0.8986103713746186,0.1431679263070524
354,0.0031479948300336957,0.0002818684245111669,0.0004983099970271299,0.5533878302979249,0.8987037510980763,0.1426634824891889
355,-0.0022351018405429857,7.435792793852869e-05,-6.592898921348178e-05,0.5480047336273483,0.8984962406015037,0.1432277214754295
356,0.0027470603619716982,0.00022307378381547505,0.0004665259866390714,0.5529868958298629,0.8986449564573806,0.14269526649957695
357,0.002061073594285756,-0.0022739691916081606,-0.0008435616043546423,0.552300909062177,0.896147913481957,0.14400535409057066
358,0.004774388454764966,0.0008732733397430748,0.0007306660275110954,0.5550142239226562,0.8992951560133082,0.14243112645870493
359,-0.0015391049875155272,-0.0005447150535031753,-0.00018870695256378855,0.5487007304803757,0.897877167620062,0.1433504994387798
360,-0.00042069537453881534,-0.00028186842451105587,-0.00010357196574298233,0.5498191400933524,0.8981400142490541,0.143265364451959
361,-0.007843609181143463,-0.0007176404673135961,-0.000893857969411993,0.5423962262867478,0.8977042422062516,0.14405565045562801
362,-0.000627992016127954,-0.0007383915169707489,-0.00022044017472749866,0.5496118434517633,0.8976834911565944,0.14338223266094352
363,-0.040981371753462836,-0.011577356454613885,-0.010135816660495178,0.5092584637144284,0.8868445262189513,0.1532976091467112
364,-0.009026314044818462,-0.0011810805763258214,-0.0009615597387133135,0.5412135214230728,0.8972408020972393,0.14412335222492934
365,-0.02872350622143116,0.002004205546063953,-0.0012929351458870197,0.5215163292464601,0.9004260882196291,0.14445472763210304
366,-0.0033631751500529106,-0.0013574644984125639,-0.0005668899538075478,0.5468766603178383,0.8970644181751526,0.14372868244002357
367,-0.0069068792056304895,-0.0037196256510640957,-0.0027634382806742686,0.5433329562622607,0.8947022570225011,0.1459252307668903
368,-0.0020554036428926947,-0.0005965926776463348,-0.00027835904416470547,0.5481844318249985,0.8978252899959188,0.14344015153038073
369,-0.018361030453282523,2.248030379536914e-05,-0.0010683149065419117,0.5318788050146087,0.8984443629773605,0.14423010739275793
370,-0.013728311124773684,-0.0007383915169709709,-0.0011122257005418967,0.5365115243431176,0.8976834911565942,0.14427401818675792
371,0.0004007463815123291,0.0002818684245111669,3.843817547044548e-05,0.5506405818494036,0.8987037510980763,0.14312335431074558
372,-0.011089969005167122,-0.003923677639360523,-0.001761006090576528,0.5391498664627241,0.8944982050342046,0.14492279857679255
373,-0.00252413768511206,0.0001988642258820006,6.167238737420089e-06,0.5477156977827792,0.8986207468994472,0.1431556252474786
374,-0.00041443352124548305,-0.0009459020135433871,-0.0002542241408154955,0.5498254019466458,0.8974759806600218,0.14341601662703152
375,-0.025249595032815764,-0.009619840770278887,-0.005276876292126892,0.5249902404350755,0.8888020419032863,0.1484386687783429
376,-0.005141908623657598,-0.0017171493591384701,-0.0007537294200466726,0.5450979268442336,0.8967047333144267,0.1439155219062627
377,0.002364071166171211,0.0009735700797531832,0.0005531484707274326,0.5526039066340624,0.8993954527533183,0.1426086440154886
378,-0.010398032126455292,-0.0027235752675156544,-0.0017638500767247767,0.5398418033414359,0.8956983074060495,0.1449256425629408
379,0.005645634490590745,0.0006726798597229688,0.0008162941115585076,0.555885469958482,0.8990945625332881,0.14234549837465751
380,-0.0006901609625831195,0.00017465466794852613,-1.3315938891367285e-05,0.5495496745053081,0.8985965373415137,0.1431751084251074
381,-0.002340635623043763,-0.0003372045569305371,-0.00033700104562847666,0.5478991998448475,0.8980846781166346,0.1434987935318445
382,-0.02321598510268308,-0.008371319282567069,-0.007116824229349977,0.5270238503652082,0.8900505633909981,0.150278616715566
383,0.004423748924668125,0.00036487262314011115,0.00030797941807320095,0.5546635843925594,0.8987867552967053,0.14285381306814282
384,0.0032324396950136336,0.0002922439493399098,0.00040276264705524367,0.5534722751629049,0.8987141266229051,0.14275902983916078
385,-0.0032868018104073027,-0.000499754445912437,-0.00043452521692521895,0.5469530336574839,0.8979221282276527,0.14359631770314124
386,0.0006940158186334866,-5.360687828137589e-05,4.759150990546468e-05,0.5509338512865247,0.8983682757952838,0.14311420097631056
387,-0.004171660358167739,0.0004790033962551732,-3.906888173157985e-05,0.5460681751097235,0.8989008860698203,0.1432008613679476
388,-0.006228405923107361,-0.0010773253280395023,-0.0006278071775223382,0.5440114295447839,0.8973445573455257,0.14378959966373836
389,0.0010051588325313832,0.00040983323073096045,0.0005353561919817229,0.5512449943004226,0.8988317159042961,0.1426264362942343
390,-0.0007712654625952053,0.00035103859003537963,2.6770732832220867e-05,0.549468570005296,0.8987729212636005,0.1431350217533838
391,0.00047822885611092936,-0.000728015992142339,-0.00040113827874299623,0.5507180643240022,0.8976938666814228,0.14356293076495902
392,-0.000230445860519235,-0.00030953649072074096,-0.0001333433052600752,0.550009389607372,0.8981123461828444,0.1432951357914761
393,-0.001752477061020441,-0.00011240151897673467,-6.680316599141922e-05,0.5484873584068708,0.8983094811545884,0.14322859565220744
394,0.005524391339219781,-0.0011672465432207568,0.00022053238718916512,0.555764226807111,0.8972546361303444,0.14294126009902686
395,-0.001385227943471401,-0.0001435280934626304,-0.0001129762003897472,0.5488546075244198,0.8982783545801025,0.14327476868660577
396,0.0016411531829589876,-0.00029570245761600944,-0.00013939484139430247,0.5518809886508502,0.8981261802159491,0.14330118732761032
397,-0.008751831073737781,-0.000537798036950643,-0.0007368753488890545,0.5414880043941535,0.8978840846366145,0.14389866783510508
398,-0.0036614645509804866,-0.0009251509638862343,-0.0006008839572409774,0.5465783709169107,0.8974967317096789,0.143762676443457
399,-0.005547643533779789,-0.0016064770942995077,-0.0009692858266662496,0.5446921919341114,0.8968154055792656,0.14413107831288227
400,0.0010059432552663727,-0.00014698660173895206,-6.543715907997294e-05,0.5512457787231576,0.8982748960718262,0.143227229645296
401,-0.008202447419334402,-0.0013540059901361312,-0.0009273143223071656,0.5420373880485568,0.897067876683429,0.1440891068085232
402,-0.002141744960625913,-0.0006415532852369621,-0.00036106497141688565,0.5480980905072653,0.8977803293883282,0.1435228574576329
403,-0.0012324402156310699,-0.00036487262314011115,-0.00022118712923857586,0.5490073952522602,0.898057010050425,0.1433829796154546
404,-9.688047340716821e-05,-0.0008628978149143318,-0.00015344526669530678,0.5501429549944841,0.8975589848586508,0.14331523775291133
405,-0.011821150484314757,-0.0011015348859729768,-0.0010756900080538812,0.5384186849835765,0.8973203477875922,0.1442374824942699
406,0.0007433926832297599,-0.0003406630652067477,-3.424274241140002e-05,0.550983228151121,0.8980812196083584,0.14319603522862742
407,0.005932526946991312,8.127494449094996e-05,0.0004926191532925173,0.5561723624148825,0.8985031576180561,0.1426691733329235
408,-0.0026114108617208975,-0.0007487670417994918,-0.0003317503422078649,0.5476284246061703,0.8976731156317657,0.1434935428284239
409,-0.0012809670293825182,-0.00095627753837213,-0.0003683232865557551,0.5489588684385087,0.897465605135193,0.14353011577277178
410,-0.0020166337821662106,0.0008974828976765492,0.0002284094583224483,0.548223201685725,0.8993193655712417,0.14293338302789357
411,-0.003522249536794142,-0.001412800630831823,-0.0006744020813282126,0.5467175859310971,0.8970090820427333,0.14383619456754423
412,-0.016790524234392645,-0.00027840991623484523,-0.0011859894941881888,0.5334493112334986,0.8981434727573303,0.1443477819804042
413,-0.014162338789623252,-0.0010185306873439215,-0.0011432256531341,0.536077496678268,0.8974033519862212,0.14430501813935012
414,-0.007492480580651328,-0.0031593473103180836,-0.0016880797565554662,0.5427473548872399,0.8952625353632471,0.1448498722427715
415,-0.006022727963199581,-0.002650946593715231,-0.0011899680170039673,0.5442171075046917,0.8957709360798499,0.14435176050322
416,-0.0075897071409773975,-0.0007522255500755914,-0.0008140559968113636,0.5426501283269138,0.8976696571234896,0.14397584848302739
417,-0.003105784327659178,0.0001781131762248478,-8.092884122215538e-05,0.5471340511402321,0.89859999584979,0.14324272132743818
418,-0.003911161261658691,-0.0008456052735332786,-0.0006088834112358554,0.5463286742062325,0.8975762774000319,0.14377067589745188
419,-0.0027604481447848217,0.0002680343914062133,-5.882270051815741e-05,0.5474793873231064,0.8986899170649714,0.14322061518673418
420,-0.01906587918968372,-0.0005274225121221221,-0.001479523727989901,0.5311739562782075,0.897894460161443,0.14464131621420592
421,0.0005634588513537819,-0.0008594393066383432,-0.0003415000935708401,0.550803294319245,0.8975624433669268,0.14350329257978686
422,-0.005213056243686953,0.0006484703017893834,0.00013960986619165894,0.5450267792242043,0.8990703529753545,0.14302218262002436
423,-0.0030226639855522874,-0.0008283127321523365,-0.0005831632652541219,0.547217171482339,0.8975935699414128,0.14374495575147014
424,-0.00016564216299830292,-1.7292541381053184e-06,5.237249676248723e-05,0.5500741933048929,0.898420153419427,0.14310941998945353
425,0.011033882803120676,0.0008456052735335007,0.0010232627024602814,0.5612737182710119,0.8992674879470987,0.14213852978375574
426,0.0005894274114225384,-0.00029570245761600944,0.00010226271791469177,0.5508292628793138,0.8981261802159491,0.14305952976830133
427,-0.01574703744581063,-0.0011983731177067636,-0.0014288400039469684,0.5344927980220806,0.8972235095558584,0.144590632490163
428,-0.0015273872655389154,-4.323135345252194e-05,-0.00010375956787997409,0.5487124482023523,0.8983786513201126,0.143265552054096
429,-0.016795329870907705,-0.0010669498032108704,-0.0015050866458889145,0.5334445055969835,0.8973549328703543,0.14466687913210494
430,-0.0006361987128643554,0.0011395784770114048,0.00032211203928828036,0.5496036367550269,0.8995614611505766,0.14283968044692774
431,-0.0027969726834240483,-0.00013315256863422054,-9.653584261765102e-05,0.5474428627844672,0.8982887301049309,0.14325832832883367
432,0.0038044162204849963,0.0003302875403781158,0.0002997756557093778,0.5540442516883762,0.8987521702139433,0.14286201683050664
433,-0.0021567710259678963,-0.0004167502472832707,-0.00036575057387833176,0.5480830644419233,0.8980051324262819,0.14352754306009435
434,-0.0007270068728044699,0.0007591425666281237,0.00013691606861956918,0.5495128285950868,0.8991810252401933,0.14302487641759645
435,0.005372257407145531,-0.00010548450242442442,0.0003621391553050024,0.5556120928750368,0.8983163981711407,0.14279965333091102
436,0.0009480651586685207,-8.646270690526592e-06,3.2310934540424885e-06,0.5511879006265598,0.8984132364028746,0.14315856139276198
437,-0.005934311818499793,-0.00045825234659790937,-0.0005830393323082439,0.5443055236493914,0.8979636303269672,0.14374483181852427
438,-0.004803782032785531,-0.0009355264887149772,-0.0005405290772725613,0.5454360534351057,0.8974863561848502,0.14370232156348858
439,-0.008231360630516327,-0.006559060945832806,-0.0029904931367277787,0.5420084748373749,0.8918628217277323,0.1461522856229438
440,-0.026306893819526334,-0.00032682903210179415,-0.002226264573750275,0.5239329416483649,0.8980950536414634,0.1453880570599663
441,-0.00425427553490465,-0.0018624067067392058,-0.0010956393407167697,0.5459855599329866,0.896559475966826,0.1442574318269328
442,-0.002683726602996539,-0.0025506498537050115,-0.0010888097838538946,0.5475561088648947,0.8958712328198601,0.14425060227006992
443,-0.003445052033989704,-0.0033495652655096686,-0.0014454806048038449,0.5467947834339015,0.8950723174080555,0.14460727309101987
444,-0.008255471423225247,-0.0008940243894003386,-0.0008624156480868117,0.541984364044666,0.8975278582841648,0.14402420813430283
445,-0.008820885141448853,-0.00608870382026816,-0.004555700865006812,0.5414189503264424,0.892333178853297,0.14771749335122283
446,0.0002306229330790721,-9.856748587200315e-05,1.462578475358578e-06,0.5504704584009703,0.8983233151876931,0.14316032990774066
447,-0.0006467714911714273,0.000271492899682535,0.0001284057223615298,0.5495930639767198,0.8986933755732477,0.1430333867638545
448,-0.007833373709261848,-0.0018727822315678377,-0.0013897498031567312,0.5424064617586294,0.8965491004419973,0.14455154228937275
449,-0.0009440060368011149,-0.0016341451605093038,-0.0007075466981192879,0.5492958294310901,0.8967877375130558,0.1438693391843353
450,-0.013395664973275934,-0.0013021283659931937,-0.0013694210236097903,0.5368441704946153,0.897119754307572,0.1445312135098258
451,-0.004532028651812348,-0.0006242607438559089,-0.0005458692424608891,0.5457078068160789,0.8977976219297092,0.1437076617286769
452,-0.00023157526723949218,0.0014197176473843554,0.0003480085606152872,0.5500082602006517,0.8998416003209495,0.14281378392560073
453,0.0026809913608741853,0.001547682453604149,0.0007751497005374641,0.5529208268287654,0.8999695651271693,0.14238664278567856
454,-0.0033973121132309103,-0.0015096388625657209,-0.0007690027959952606,0.5468425233546603,0.8969122438109994,0.14393079528221128
455,-0.0035621813361819132,-0.0004651693631502196,-0.0003763600965598912,0.5466776541317093,0.8979567133104149,0.1435381525827759
456,-0.00705945236699046,-0.001395508089450881,-0.0007410434064567817,0.5431803831009008,0.8970263745841143,0.1439028358926728
